name,level,province,city,address,heat,introduction,price,sales,image,info,comment
蓬莱阁,5A景区,山东省,烟台市,山东省烟台市蓬莱区迎宾路7号西北一点五公里临海的丹崖上,1,八仙过海传说诞生地,98,880,https://imgs.qunarzz.com/sight/p0/1412/46/45386387700af94fd228995c9999eb14.water.jpg_280x200_d023cb51.jpg,03/31-03/31；周一至周日；07:30-17:00开园；（16:00停止入园）,感谢小于导游美女的热情真诚的服务
溱湖国家湿地公园,5A景区,江苏省,泰州市,泰州市姜堰区溱潼镇溱湖大道1号,1,乘船穿行于茫茫芦苇荡间,68,586,https://imgs.qunarzz.com/sight/p0/1505/d2/d2ca2883547d1b98.water.jpg_280x200_0fd540b0.jpg,1/1-12/31；周一至周日；08:10-17:00开园；（15:00停止入园）,进码头，然后坐船去岛上看麋鹿，文创馆旁边有，还有就是麋鹿家园，成群结队的麋鹿，水禽戏有鸳鸯，黑天鹅，白天鹅等国家保护动物，回码头，走弯桥去庙烧香拜佛，药师佛塔，特别的有格调，如果累了，也可以坐观光车
大连圣亚海洋世界,4A景区,辽宁省,大连市,大连市沙河口区中山路608-6-8号（星海广场西500米）,0.82,全景海底通道探索海底世界,233,1344,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/01055120008i60oseE042.jpg_280x200_e9a51a58.jpg,1/1-12/31；周一至周日；09:30-16:30开园,一般般，最不值得去的是珊瑚馆，感觉就是买了些鱼缸，在里面放些景观，没什么可看的。最好看的是极地馆，白鲸和企鹅比较有趣，至于海底隧道。。。真心一般，和长沙的差不多。
南昌融创乐园,4A景区,江西省,南昌市,南昌市红谷滩区九龙湖新区南龙蟠街888号,0,三大过山车刺激体验,10,306,https://imgs.qunarzz.com/sight/p0/2303/d2/d2cfa41f894946e4a3.water.png_280x200_d4adc8fb.png,04/10-04/22；周一至周五；10:00-17:30开园；（16:30停止入园）,应该是疫情原因，入园要48小时内的核酸，游客不算多，很多景点不用排队，学生游客还是蛮多的，第一次来玩，总体感觉还好，提前一天预定票价优惠10元，很多项目需要勇气去玩，非常的刺激了，白天天气热非常晒，可以建议买晚票，非常好玩
泸沽湖,4A景区,云南省,丽江市,云南省丽江市宁蒗县泸沽湖镇,0.92,赏高原明珠，感云南民俗,70,970,https://imgs.qunarzz.com/sight/201406/23/57bf93474047fe36c8d65eac.jpg_280x200_c1c3287a.jpg,1/1-12/31；周一至周日；全天开放,大落水村到里务必岛的往返船票，要等8个人发船，线下买70/人，网上买会便宜一些。船是手摇的速度很慢能欣赏风景拍照。近岛处水会变清能看到水下水草。环岛游➕30，天气好的话能看到泸沽湖下出水口，不环岛的话也可以登岛在上去后左手边小路下去看。这时候海鸥都飞走了看不见哟
三峡大坝旅游区,5A景区,湖北省,宜昌市,宜昌市夷陵区三斗坪镇江峡大道,1,世界知名水利工程,79,614,https://imgs.qunarzz.com/sight/p0/1501/81/26031a114c07faf53224b0b006a10d39.water.jpg_280x200_73e2af78.jpg,1/1-12/31；周一至周日；08:00-17:00开园；（17:00停止入园）,三大一小拍的一个两大一小套票，一个单人票，出行很方便，提前就电话预约帮我们安排了行程，规划好路线。带孩子出游，不怎么累。这种跨越几个景点，路途较远的，报一日游很适合。
鸡足山,4A景区,云南省,大理市,大理州宾川县鸡足山,0.7,体验上山索道参拜古老寺院,55,906,https://imgs.qunarzz.com/sight/p0/1505/48/48a24909b7567b3f.water.jpg_280x200_f8612348.jpg,1/1-12/31；周一至周日；08:00-18:00开园,差评。鸡足山 门票是提前一晚上买的 因为每个app网送的优惠卷不一样 我们4个人 我就分开每家app各买两张 🥵显示预定成功🥵 显示到景区出示就能用 🥵不知道去哪儿网 你们系统怎么升级 怎么搞的？ 我们来到景区门口 就我的一张用不了 同样是预定成功 直接消费 最后导致我重新在景区大门开口买了一套套票。我也不是说在意您送的优惠卷便宜一点 只是显示都一样  成功 买成功 出示就用不了 “同城app”😯网站就不会 。 都能用 我传了两张图片 您看看吧！我只是在大理鸡足山还好 您这样歪我一道 我现场买票还能直接进去 。如果是北京故宫 都需要提前预约才能进去。 万一也一样 显示购买成功 到现场却用不了 那就歪人歪大了。  谁还能放心在您这里购买。
辰山植物园,4A景区,上海省,上海市,上海市松江区辰花公路3888号,0,四季都有美丽的植物观赏,60,850,https://imgs.qunarzz.com/sight/p0/2005/4f/4fa68e517ab1a4aba3.water.jpg_280x200_6722cf02.jpg,1/1-12/31；周一至周日；08:00-17:30开园；（17:00停止入园）,来了2次了，第1次来后下雨，只玩了室内区域，第2次幼儿园集体活动，阴天，气温很冷，玩了室外区域，野餐，脚蹬划船，小宝宝很开心。
槟榔谷黎苗文化区,5A景区,海南省,三亚市,保亭黎族苗族自治县三道镇甘什岭槟榔谷,0,了解黎族和苗族的原生文化,80,676,https://imgs.qunarzz.com/sight/p0/1907/55/55a854b0df72e699a3.img.jpg_280x200_f6f5778a.jpg,01/01-01/20；周一至周日；08:30-18:00开园,报名参加了一日游，一小天下来还是挺充实的，导游服务热情，讲解也到位，虽然报团时间相对来说赶一点儿，但是有讲解和自由行还是不一样的，上午去猴岛，中午在猴岛用餐，在物价比较高的海南，有蟹有虾吃的满意，辣辣的麻婆豆腐很下饭，还是非常实惠的。
四姑娘山,4A景区,四川省,阿坝藏族羌族自治州市,阿坝藏族羌族自治州小金县日隆乡境内,0.74,四川大熊猫栖息地世界遗产,60,990,https://imgs.qunarzz.com/sight/p0/1505/70/70194ddf3dcaffac.water.jpg_280x200_cd44e18d.jpg,4/1-11/30；周一至周日；07:30-15:30开园,首先，十分感谢小甜导游一直以来对我们全家的照顾，我们一家九口，上至近七十岁的老人，下至三岁孩童，在小甜导游的照顾下，完成了一次非常愉快的旅行，为我们的春节增添了很多欢乐，也给我们留下了非常难以忘怀的美好回忆。其次，大巴车是非常舒适的，大巴车的师傅很健谈，喜欢小孩子，对我们也非常有耐心，让我们在外出行感觉到了家的温馨。最后提一点建议，就是早上散客接团的时候，希望考虑一下老人和孩子的出行情况，在不耽误行程的同时让老人和孩子可以得到充分的休息。再次感谢小甜导游，她叫王甜，真的是一个耿直，帅气，善良，活泼的姑娘，我很喜欢她，大家可以都找她当你们的导游，一定会有一次非常完美的旅行回忆。
鳄鱼山景区,5A景区,广西省,北海市,北海市海城区北部湾海域涠洲岛火山国家地质公园内,0,欣赏火山遗迹眺望南湾全景,98,140,https://imgs.qunarzz.com/sight/p0/1512/64/646b6e5a4a477f2090.water.jpg_280x200_f6fd3d8e.jpg,05/01-10/31；周一至周日；08:00-18:00开园,用户未点评，系统默认好评。
悠然蓝溪旅游景区,4A景区,安徽省,六安市,六安市金安区东三十铺镇皖西大道(东部新城）悠然蓝溪旅游度假区,0,以六安皋陶,10,67,https://imgs.qunarzz.com/sight/p0/1705/7a/7a5b46ee2a07699ba3.water.jpg_280x200_09230cc3.jpg,1/1-12/31；周一至周日；08:30-20:00开园,用户未点评，系统默认好评。
钦州那雾山森林公园,4A景区,广西省,钦州市,钦州市钦南区那丽镇那雾岭,0,那雾山森林公园为钦廉灵三县兼界名山，峰巅峙立云表，烟雾不时缭绕，因而得名，山上植被葱郁浓厚，景色秀丽，风韵独特。怪石各异,9,76,https://imgs.qunarzz.com/sight/p0/2107/17/17b83a145d117086a3.img.jpg_280x200_4fd406e5.jpg,1/1-12/31；周一至周五；08:30-17:00开园；（16:00停止入园）,用户未点评，系统默认好评。
鞍山千山,5A景区,辽宁省,鞍山市,鞍山市千山区千山东路79号,0.9,千座奇峰,76,578,https://imgs.qunarzz.com/sight/p0/1605/cd/cd3f6bf2bb75669290.water.jpg_280x200_34b51dc3.jpg,04/01-10/31；周一至周日；06:00-18:00开园,千山现在非常好，上山方便，有电瓶车和缆车，非常便宜，山上祈福都是随喜。这个季节人少，如果有时间可以慢慢游览特别好。
西峡恐龙遗迹园,5A景区,河南省,南阳市,南阳市西峡县丹水镇三里庙村,0.82,参观恐龙遗迹，重返恐龙时代,70,338,https://imgs.qunarzz.com/sight/p0/201307/12/8aabff2d7850ff18c8d65eac.jpg_280x200_20ec5105.jpg,1/1-12/31；周一至周日；08:00-17:00开园,虽然可以坐观光车游览各个馆，但我和朋友非常倔强的走完了全程哈哈哈哈哈！
世界花卉大观园,4A景区,北京省,北京市,北京市丰台区南四环中路235号（右外草桥南四环路马家楼立交桥北侧）,0.7,观赏世界各地的花卉植物,50,582,https://imgs.qunarzz.com/sight/p0/1604/1e/1e75f8e1af9fe81f90.img.jpg_280x200_eec7da30.jpg,4/6-5/6；周一至周日；08:00-17:30开园,正是郁金香盛开的时节，非常漂亮。整个园区郁金香布局设计很赞。推荐推荐。
大洋湾生态旅游景区,4A景区,江苏省,盐城市,盐城市亭湖区湖滨路88号,0,尽享自在的休闲时光,34,580,https://imgs.qunarzz.com/sight/p0/1904/fc/fc5f2a370b2c71f2a3.img.jpg_280x200_ddda81f3.jpg,1/1-12/31；周一至周日；08:30-17:30开园,3-5月樱花季，大洋湾樱花节3月18日开始，非常漂亮，值得一游
中华恐龙园,暂未评级,江苏省,常州市,常州市新北区环球恐龙城河海东路60号,0.74,以恐龙为主题的大型游乐园,119,2267,https://imgs.qunarzz.com/sight/p0/2005/5c/5c329eda7396ce64a3.water.jpg_280x200_2422f00d.jpg,04/03-04/28；周五至周日；09:00-20:30开园,酒店卫生很好 环境不错 。早餐样式也挺多的很多选择。有专门的送园的车。可以跟前台提前约时间很方便。自己步行到VIP入园口也就10分钟恐龙园孩子玩的挺好。 就是周末人有点多。排队挺久 晚上有个灯光秀不错
淹城春秋乐园,5A景区,江苏省,常州市,常州市武进区武宜中路197号,0,以春秋为主题的梦幻乐园,169,640,https://imgs.qunarzz.com/sight/p0/1903/56/569e347d5abb4313a3.img.jpg_280x200_cf8b02ad.jpg,1/1-12/31；周一至周日；09:00-17:00开园,挺不错的体验，一个人带娃完全可以，基本不排队，周日过去的
沙家浜,5A景区,江苏省,苏州市,苏州市常熟市沙家浜镇芦苇荡路188号,0.72,京剧《沙家浜》发源地,29.9,482,https://imgs.qunarzz.com/sight/p0/1802/80/80c0ccee0d2debf9a3.img.jpg_280x200_12493d99.jpg,6/1-11/30；旺季；08:00-17:00开园；（16:30停止入园）,晚上人还是很热闹的，表演有点儿尬，但是抵不住观看的热情
九华神龙谷,4A景区,安徽省,池州市,池州市青阳县陵阳镇,0,九跌十八湾生态旅游的绝佳境地,40,45,https://imgs.qunarzz.com/sight/p0/1704/1d/1d32565e45475885a3.water.jpg_280x200_0d966847.jpg,1/1-12/31；周一至周日；08:00-16:00开园,这个景点不知道能玩多长时间？
雅戈尔动物园,4A景区,浙江省,宁波市,宁波市鄞州区东钱湖旅游度假区高钱村（近鄞县大道）,0.72,可爱有趣的动物世界,122.5,760,https://imgs.qunarzz.com/sight/p0/2005/a5/a52b5f2f86fced16a3.water.jpg_280x200_58944a27.jpg,11/01-04/28；周一至周日；09:00-16:30开园；（15:30停止入园）,动物园，是一个令人向往的地方，也是一个充满欢声笑语的地方。
卦山,4A景区,山西省,吕梁市,吕梁市交城县城北3公里处,0.74,人说山西好风光,9,40,https://imgs.qunarzz.com/sight/p0/201403/07/434bebfd9877811564621729061030da.jpg_280x200_23b53024.jpg,1/1-12/31；周一至周日；8:00-17:30开园,用户未点评，系统默认好评。
呀诺达雨林文化旅游区,5A景区,海南省,三亚市,保亭县保城镇三道镇三道农场（G224国道旁）,0,永不落幕的雨林秘境,90,544,https://imgs.qunarzz.com/sight/p0/2206/f8/f883ec62601d6d64a3.water.jpg_280x200_0fce433b.jpg,1/1-12/31；周一至周日；08:30-18:00开园；（17:00停止入园）,呀诺达是名副其实的原始森林，景色很不错，现在上下山都是索道，山上有一程景区交通车，我买的是优惠票，性价比更是奇高。只是景区外回城的城际1路上车靠拼命这点给人印象不太好，要有人维持下秩序就完美了。
塔尔寺,5A景区,青海省,西宁市,西宁市金塔路56号,1,宗喀巴大师的诞生地,70,548,https://imgs.qunarzz.com/wugc/p162/201306/06/d0aa299e0c09536693835fbb.jpg_280x200_f5e14a41.jpg,1/1-12/31；旺季；07:30-18:30开园；（17:30停止入园）,小团，车子比较宽敞，无任何购物，完全按照预订的景点依次游玩，很省心。结束的时候还特意帮忙送到机场大巴的乘车点。青海湖海鸥的歌声很赞，湖里的野鸭子很肥。
宝墨园,4A景区,广东省,广州市,广州市番禺区沙湾镇紫坭村大川岗,0.72,岭南文化山水园林,41.5,730,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/010641200086wy5c59AFF.jpg_280x200_03beaeef.jpg,1/1-12/31；周一至周日；08:30-17:00开园；（16:50停止入园）,休闲的好去处，环境优美
青岩寺风景区,4A景区,辽宁省,锦州市,锦州市北镇市常兴店镇,1,石异、松奇、峰险、洞幽,43.9,710,https://imgs.qunarzz.com/sight/p0/1909/61/6164504de3d29e75a3.img.jpg_280x200_a185f694.jpg,1/1-12/31；周一至周日；08:00-15:30开园；（15:00停止入园）,歪脖老母位于辽宁省北镇市常兴店镇青岩寺风景区。青岩寺始建于北魏，盛于中唐，至今有一千五百余年历史。青岩寺是国家批准的东北最大宗教活动场所，也是融宗教与旅游为一体的国家AAAA风景区，自然风光与人文景观交相辉映，“八景十二奇观”蔚为壮丽。尤以上院歪脖老母名闻天下。歪脖老母距今1500多年历史，这里香火旺盛，歪脖老母普渡众生、有求必应，心诚则灵。
网师园,4A景区,江苏省,苏州市,苏州市姑苏区带城桥路阔家头巷11号,0.76,以小巧精致著称的园林,30,662,https://imgs.qunarzz.com/sight/p0/1510/66/660734d0c13d89b9.water.jpg_280x200_59a68f09.jpg,04/21-10/20；周一至周日；07:30-17:30开园；（17:00停止入园）,用户未点评，系统默认好评。
尚湖,5A景区,江苏省,苏州市,苏州市常熟市虞山镇外西三环路尚湖景区,0.72,市区里的森林绿洲,59.9,532,https://imgs.qunarzz.com/sight/p0/2006/f1/f17a7738e078f3daa3.water.jpg_280x200_f586818e.jpg,1/1-12/31；周一至周日；08:10-16:30开园；（16:00停止入园）,用户未点评，系统默认好评。
周口野生动物世界,4A景区,河南省,周口市,周口市川汇区城北中州路北段,0,"周口野生动物世界是周口市大型文化旅游项目，项目总占地2200亩，总投资22.4亿元，共分两期进行建设。
整个项目集动物观",130,586,https://imgs.qunarzz.com/sight/p0/2107/b3/b3104fbab99c0d05a3.water.jpg_280x200_b07fedc0.jpg,1/1-12/31；周一至周日；09:00-17:30开园；（16:30停止入园）,周口动物园还行，动物挺多的，比郑州动物园好玩，不过就是动物不是很活跃，去之前小妮儿就想看老虎，当时还担心会吓到孩子，没想到老虎一声不吭，有点遗憾，都没有听见老虎叫
